user_id,total_jobs,on_time_deliveries,cancelled_jobs,income_volatility,repeat_customers,peer_ratings,jobs_last_6m,jobs_last_12m,transaction_volume,customer_feedback_score,lifescore
1400,454,456,14,0.2889685249210585,72,4.93,51,378,34236,8,693.8262851411043
1401,58,275,22,0.3770539310016988,66,4.16,48,221,46076,3,1000.0
1402,454,275,13,0.3933206703851887,10,3.52,109,153,49402,3,338.6911984023056
1403,217,364,22,0.5445553246546755,11,3.2,164,366,95467,2,582.4641295336315
1404,153,366,18,0.15987976336644139,9,4.33,158,12,33076,1,872.1154948933764
1405,86,22,28,0.6912466637859893,24,3.11,246,263,81337,4,159.27183496267497
1406,410,334,19,0.1675665393045065,48,2.93,185,484,76164,2,451.0522623265937
1407,198,152,28,0.31030848210454753,48,3.82,18,344,75264,2,446.71816477015165
1408,475,52,23,0.503345130606154,88,3.22,184,265,18335,5,262.60613634067136
1409,61,125,17,0.7964405615234773,10,4.07,125,107,44773,4,714.9622268146234
1410,467,494,9,0.7394692332387273,61,2.79,40,182,53158,1,442.9117330312879
1411,34,382,40,0.6455343564105223,35,4.14,12,159,29570,9,1000.0
1412,130,234,7,0.15577326058017016,38,3.21,172,497,88995,4,729.326986640287
1413,176,351,25,0.5470453456155777,52,2.5,218,288,41658,5,752.0244649363362
1414,308,237,28,0.08744650179988545,89,2.82,154,68,60184,7,488.5636056678411
1415,497,150,9,0.37736317679665077,77,4.83,20,455,73613,2,374.09677364851484
1416,250,270,16,0.41351653028995916,55,4.67,95,122,59194,8,581.8554573144368
1417,430,374,1,0.03981143944575383,0,3.08,124,333,68507,2,421.0944448427285
1418,439,423,5,0.2739880994699718,55,4.45,192,252,34959,5,611.5054966696079
1419,176,343,4,0.9556494672664894,3,4.02,64,319,54072,2,605.8793042430104
1420,57,464,27,0.9536326078296895,29,4.93,14,66,46588,2,1000.0
1421,460,477,40,0.3523270542525393,11,3.43,157,498,41533,4,446.76537359750404
1422,116,448,4,0.043100108948324056,34,4.2,35,416,69582,4,1000.0
1423,430,465,17,0.17909493932818155,76,2.66,25,376,62743,8,613.7197479837092
1424,458,63,25,0.39221779343354013,51,3.49,223,69,45518,6,264.29533434556214
1425,308,306,19,0.9477796979692298,30,4.91,85,338,13703,8,468.9121668791751
1426,273,396,40,0.14119906353718492,86,3.85,37,225,50456,7,767.6621228483082
1427,215,338,48,0.7635158436682122,67,3.22,35,478,56491,4,596.1632575164996
1428,105,92,26,0.10868253937469208,51,2.8,246,242,9043,2,473.3053536690689
1429,341,119,48,0.9812575773912768,79,4.26,238,64,69340,9,376.54635687746133
1430,29,183,11,0.381616499109135,6,4.11,222,382,11176,2,1000.0
1431,24,231,6,0.775234538899056,21,3.43,153,217,4936,1,1000.0
1432,142,392,2,0.3425910828111318,92,4.88,40,72,32174,8,1000.0
1433,349,133,9,0.6276688771588087,74,2.56,197,193,83632,9,292.71290649809555
1434,372,204,33,0.19201608474003673,55,3.26,136,320,89768,1,326.26721223559434
1435,137,269,24,0.14602101929696254,96,4.8,72,290,26909,7,933.8289934099108
1436,313,384,34,0.9380641395681313,57,3.3,94,35,45158,2,458.829300056315
1437,416,280,15,0.9176472779044335,92,3.13,136,186,9366,6,376.7061954937971
1438,178,163,1,0.8874689402128824,63,3.84,245,72,86125,5,447.4954396133463
1439,322,178,23,0.6254334501665935,11,4.56,13,438,55337,1,266.33470500157506
1440,247,154,9,0.8082682112162782,6,2.76,34,82,60331,2,174.03401350968656
1441,384,361,37,0.06903693691137491,54,4.86,119,344,63197,2,565.9210862641171
1442,235,272,21,0.33478904189067915,61,4.49,49,176,73042,6,600.1804545221977
1443,455,388,25,0.3137031247571562,89,2.95,8,234,51924,1,482.51196716334323
1444,203,283,42,0.6356453219526133,72,4.28,73,74,29842,4,598.3741022743778
1445,34,195,38,0.3559577734706405,97,3.46,241,78,18458,5,1000.0
1446,176,174,26,0.1485067816436808,76,3.51,27,449,88367,2,506.79491948235136
1447,155,365,28,0.5964670754135437,54,4.46,20,18,66382,2,881.3950301125088
1448,280,414,46,0.8143839206690815,35,4.91,26,245,75319,7,631.5570480561686
1449,176,302,37,0.3821234944599732,88,2.82,233,207,12170,7,772.7694271973677
1450,66,302,19,0.1322687150984817,23,3.55,76,421,81145,6,1000.0
1451,343,394,26,0.19668819731282305,43,3.7,52,182,45942,1,515.438722621612
1452,351,240,40,0.23748330516938398,16,3.44,194,291,89571,3,396.3548230357188
1453,192,25,19,0.2998975929945362,1,3.41,229,37,17208,9,250.9976001419391
1454,149,24,43,0.6427950705063091,12,2.63,192,305,36178,1,109.43580019559177
1455,430,285,18,0.600945484537719,30,4.21,234,408,80172,2,349.3564547206801
1456,114,287,19,0.6960798615670392,92,3.59,111,143,10039,8,1000.0
1457,134,438,34,0.36250198453151317,27,2.99,212,36,15990,7,1000.0
1458,262,416,46,0.8239976518799783,59,4.54,137,47,7441,9,714.6340242525365
1459,439,197,1,0.20408766115576027,26,4.51,212,205,75221,4,339.60835214428073
1460,311,471,29,0.46904074751815394,14,3.72,11,212,80314,4,565.9966707413881
1461,301,167,33,0.8009387215414303,94,3.25,55,94,46959,7,346.31598702284543
1462,318,329,21,0.18015864773261925,78,4.1,69,329,27862,1,583.5323811038419
1463,302,348,2,0.10986311374078295,32,3.22,13,39,28273,9,598.96678244017
1464,88,138,5,0.8836839676879897,19,3.09,86,475,94949,2,497.14382222563967
1465,167,487,14,0.3429296627591959,41,4.33,49,108,43500,1,1000.0
1466,30,128,26,0.683870124909032,11,2.6,126,396,4956,7,1000.0
1467,273,292,9,0.02534860426393848,72,2.74,179,199,73089,6,599.9157275385854
1468,349,428,8,0.6900468884094496,22,2.52,199,21,89789,3,419.2616080233164
1469,379,482,32,0.3161013115469705,71,2.88,156,100,90451,1,587.2110493177688
1470,57,227,31,0.05574085358744174,95,2.67,224,39,3365,5,1000.0
1471,153,186,47,0.609812761548117,13,4.99,14,222,73204,4,547.6103452355457
1472,219,302,5,0.24080381607317325,90,3.22,77,47,6000,5,689.3165994423522
1473,42,449,40,0.38680724205188,24,2.87,209,350,58072,1,1000.0
1474,322,188,35,0.08058081228651359,76,3.1,52,69,53499,1,433.8040381951942
1475,365,127,1,0.14716325109494532,84,4.84,167,303,70211,5,446.81414138303563
1476,321,390,28,0.29797723549584376,30,3.8,186,369,13907,6,587.4538241477416
1477,382,419,3,0.08975950056015713,53,3.41,91,152,18336,5,569.5463979663319
1478,415,497,0,0.9108262646863152,4,4.68,115,411,86220,2,431.7118490949017
1479,237,136,18,0.006047043183978418,12,3.49,213,189,94847,9,457.95961491621176
1480,160,46,25,0.4838602188643114,27,3.34,242,294,53331,5,253.2479199335663
1481,123,236,24,0.12324745813255145,42,3.02,203,121,81672,5,772.74415050051
1482,465,133,9,0.30767908947794853,88,3.44,248,239,78755,9,409.6434331805556
1483,229,53,14,0.9260595598182655,98,3.29,20,453,69783,3,206.821968969224
1484,492,282,21,0.16169455327398685,46,4.19,57,30,70951,5,428.4184457205003
1485,130,247,47,0.9658323197183326,70,3.22,44,154,53509,5,680.7383994835195
1486,123,445,20,0.2057943769894217,37,3.94,104,498,7472,2,1000.0
1487,335,32,21,0.7415661084668296,95,2.66,24,155,23380,4,201.51322300969932
1488,190,163,35,0.5466772648973117,66,2.98,220,450,28280,2,419.3063145631928
1489,479,411,33,0.8844787275967592,61,3.52,243,384,22859,5,425.85767882406674
1490,375,163,29,0.5539932555031309,38,4.84,73,430,49402,2,306.0488466869658
1491,343,140,24,0.5345592191563087,36,3.44,49,325,9262,9,312.8970324690136
1492,152,406,44,0.1954580003683999,85,4.16,10,175,12066,6,1000.0
1493,395,316,27,0.16622936205165872,7,3.14,224,149,16554,8,409.047128226304
1494,312,374,0,0.9164891511155142,80,2.82,201,212,8008,9,543.512756302237
1495,347,252,48,0.32783819885003407,51,2.65,181,253,88851,8,431.6047192986786
1496,146,149,44,0.37208225496289593,90,3.26,43,122,81799,5,569.3927997877405
1497,125,165,3,0.7598236584283884,32,2.89,106,477,17238,5,502.97235514073236
1498,111,250,6,0.33882348242280735,80,2.94,134,210,83025,6,876.3414283811809
1499,306,238,48,0.9520624466390027,41,4.4,111,394,18153,1,305.13588544231425
1500,397,217,8,0.7379277689988003,75,2.54,43,323,60353,8,317.7990674999684
1501,412,270,35,0.59742924257342,26,3.89,122,268,53092,2,323.42672163496417
1502,70,100,18,0.8808951605447525,7,3.45,153,264,44152,6,491.79154070887625
1503,48,164,0,0.04960590834948275,22,3.77,172,456,50104,9,1000.0
1504,481,249,9,0.25706269218920874,63,3.91,233,414,25283,3,445.9959694954526
1505,315,359,35,0.46503633422090995,92,3.28,86,32,47429,2,510.54310798334404
1506,316,36,8,0.22697853947152102,19,3.24,58,402,78223,5,208.88321171124858
1507,233,362,44,0.7439051873021519,15,4.33,244,255,89534,9,652.3011120513634
1508,286,299,45,0.9192080310537252,16,4.68,114,348,55957,6,427.86767499017935
1509,426,283,41,0.4237701199309234,79,2.98,16,320,29887,8,468.9625140895462
1510,276,480,31,0.34213260011189495,18,2.74,213,375,47172,8,659.9312686664654
1511,321,272,31,0.9615507321375663,7,4.74,169,381,5355,7,383.561074296005
1512,120,43,5,0.44485243282754083,37,3.37,114,412,34701,5,225.67003476151547
1513,424,227,47,0.4890484004492832,37,3.88,42,327,42534,2,346.908761332592
1514,365,477,37,0.35164987234190537,52,3.4,147,96,72442,5,602.2580153621068
1515,129,450,16,0.9095484730121384,92,2.81,11,228,62274,7,1000.0
1516,439,297,9,0.5689554832818507,99,3.97,82,484,79108,7,510.1755353709185
1517,201,64,49,0.7621745871816447,89,3.81,182,432,13279,2,327.4271229693807
1518,490,109,26,0.8118067183508864,30,3.01,69,365,44491,7,157.06750863659488
1519,332,477,49,0.3418490419172582,43,3.63,106,469,77147,6,642.8970748947286
1520,20,421,34,0.43369433132038004,59,4.49,199,36,9261,7,1000.0
1521,338,102,20,0.8484717744062646,75,3.98,105,439,5474,8,295.43929769644086
1522,457,58,24,0.36325535167581025,16,2.74,48,299,92414,4,135.21391111334276
1523,74,475,27,0.7939351334518513,78,3.87,35,298,29390,1,1000.0
1524,390,292,46,0.9409923225744371,72,4.26,175,357,27925,8,426.48256081776253
1525,443,185,14,0.623210373068007,38,4.48,81,232,83174,8,338.8068586947229
1526,418,435,3,0.7416272874518889,41,4.07,52,361,60051,3,443.7848378633259
1527,168,203,28,0.8050973120411349,47,2.88,86,187,90007,3,474.3197081064702
1528,450,367,8,0.8450396488966425,11,4.28,131,157,5787,5,371.86512909223103
1529,476,198,26,0.39505333785679597,95,4.19,213,433,74398,3,367.03278593797364
1530,328,17,25,0.05126345917599817,88,2.56,213,236,59177,5,277.3722418956751
1531,156,205,18,0.4018762712367395,17,3.53,193,360,44724,8,609.402235700179
1532,221,132,27,0.6737562297840898,78,3.33,207,195,11663,1,344.8655679010378
1533,455,33,16,0.4503503857807928,95,4.17,88,424,17120,2,291.81973607513265
1534,332,37,42,0.7489631508603986,5,3.04,14,303,23740,2,76.0633211558676
1535,136,427,40,0.3569824294686639,42,3.98,33,479,3035,4,1000.0
1536,173,44,41,0.6347441411040295,34,4.78,52,438,58443,9,311.8242530339187
1537,444,309,49,0.18641980485397458,97,4.49,230,50,68388,2,515.3541632418666
1538,310,122,19,0.7493694366449569,53,4.8,213,402,53335,9,388.1728532624683
1539,82,381,44,0.5456959688130258,61,4.95,194,402,44315,7,1000.0
1540,263,295,39,0.20406438854660058,68,2.53,120,200,65165,8,584.9937028145549
1541,44,142,38,0.29191117349780726,81,4.06,238,88,47627,1,1000.0
1542,109,243,48,0.7486087085818324,15,3.53,17,214,9303,5,755.9411663418186
1543,94,125,22,0.4826012356615207,7,4.65,176,393,50334,9,607.0786555335297
1544,313,150,46,0.2160314403930722,88,3.13,51,287,56892,4,399.1524360696728
1545,405,376,31,0.9672711903702976,95,4.95,107,281,62196,2,491.008460673316
1546,410,200,46,0.7151250198168879,89,4.03,196,41,66700,6,385.30859746456593
1547,229,158,32,0.9571348325397961,85,4.48,95,459,40726,2,375.8203134765348
1548,494,86,45,0.4271050453603432,30,2.71,57,483,76751,3,153.75663205126307
1549,437,143,4,0.47510034069172047,9,2.96,222,151,50606,8,234.2688853249867
1550,366,378,42,0.8979552161850192,55,4.4,96,260,31694,3,488.2544984627921
1551,36,275,47,0.5250493402453846,75,2.55,81,303,32253,2,1000.0
1552,147,17,33,0.7072789119056672,91,4.54,208,107,25230,6,266.98808076933244
1553,446,463,39,0.25217287749552997,69,2.53,48,145,54974,3,496.8835860675625
1554,462,402,10,0.44672646870264054,19,4.14,160,493,64545,1,381.60772746014777
1555,383,118,49,0.12344986581035511,4,3.41,6,286,17925,3,207.01194108844604
1556,270,497,2,0.20598003587696168,22,4.03,105,321,7033,6,780.3694596909947
1557,198,238,32,0.000943415267631087,8,4.24,61,311,63461,3,567.8501770798833
1558,201,334,10,0.03926505164866023,57,3.36,61,52,3665,9,850.6233981207615
1559,171,376,15,0.9772838231769293,58,2.77,38,129,28025,7,768.6708716558926
1560,44,368,17,0.2423536951367623,92,2.67,219,229,24533,5,1000.0
1561,474,487,29,0.663310709504002,79,3.97,62,55,46897,2,483.5588835763892
1562,199,24,47,0.8390996987996115,53,3.8,184,245,78661,9,220.34527884888132
1563,217,419,9,0.5506604592365643,45,4.36,241,57,21998,5,800.6646013127132
1564,363,398,17,0.1531445000839562,21,3.77,161,207,62248,7,574.9720050543114
1565,180,316,37,0.7281164373361664,63,3.56,39,93,24057,9,814.5933739398804
1566,196,245,18,0.600251410099583,7,3.5,79,40,80244,4,443.3941969678832
1567,304,233,35,0.7312505893473751,19,2.57,180,170,84608,9,342.94861134917613
1568,82,425,12,0.7697466228570872,50,3.34,37,437,71631,1,1000.0
1569,169,80,45,0.9754103676847451,77,4.94,119,80,98031,6,376.72740973030847
1570,173,439,2,0.57356328002671,38,4.68,79,17,68173,2,969.6409889484681
1571,175,126,9,0.3416411126906018,36,3.32,77,466,81206,8,451.8793448449804
1572,389,27,37,0.6484645569002371,49,3.97,82,395,39734,5,175.6094345450337
1573,488,407,0,0.06844070924262613,33,4.62,13,410,63072,3,520.8435836724245
1574,68,434,26,0.8973973183215863,74,3.6,235,61,65175,2,1000.0
1575,474,100,45,0.11938101133819679,32,2.54,52,54,64783,8,215.35275898158702
1576,356,248,7,0.32784283788581825,30,2.69,71,302,95194,7,375.6006716316729
1577,103,104,45,0.8157453806261209,53,3.78,225,435,71739,9,513.6051985113935
1578,380,328,41,0.5973123783307118,43,4.92,215,309,88054,8,518.6757811112758
1579,196,68,16,0.3936355202774421,33,4.23,168,474,52042,4,350.8526773098362
1580,167,26,8,0.4734356593750214,70,2.68,228,382,53357,2,210.34639709637946
1581,137,223,5,0.8545473932021803,61,2.97,203,47,9669,2,584.2290321955975
1582,361,476,42,0.34000438605989214,22,4.43,123,364,68902,2,602.5543012195944
1583,495,28,24,0.8696496848121713,45,4.6,224,389,19910,6,188.63471411186615
1584,82,135,38,0.08813443097669149,55,4.04,176,240,57959,7,798.5503501721739
1585,208,432,48,0.7767984372086307,6,4.11,214,487,97623,6,748.2003318091516
1586,379,451,27,0.8475476330547363,88,2.57,192,271,1366,2,459.42628517723966
1587,68,391,32,0.18181765283733875,60,4.57,195,77,49415,4,1000.0
1588,346,34,36,0.43034653237220044,2,4.47,137,188,10907,3,231.26850604039595
1589,276,89,8,0.16549977466365562,37,3.15,219,366,96825,4,321.4811681565912
1590,243,414,17,0.7066041289942178,83,4.27,123,428,33780,5,727.3435356757783
1591,160,257,20,0.5353477680616567,33,3.04,90,195,58879,7,698.1460958822553
1592,497,237,1,0.635323346708321,43,2.6,222,450,86159,9,323.20432405923395
1593,234,84,42,0.19648696695621115,29,3.0,110,210,36085,2,271.8672363341351
1594,454,326,37,0.21174586205241952,16,2.95,80,399,66499,8,402.7526366687399
1595,398,225,39,0.04149732550990637,58,3.34,44,22,21426,3,430.6159746980136
1596,459,115,35,0.3220675351957297,9,3.55,23,452,49197,9,274.98448550388696
1597,230,200,49,0.559744661333675,98,3.77,51,223,8485,4,514.0696719392296
1598,337,146,42,0.8579349139973288,83,3.69,69,229,50527,3,299.66784012903463
1599,51,125,36,0.6669274474586807,17,3.18,199,295,65600,6,858.1589024335213
1600,177,395,14,0.43539632339975143,44,2.57,223,253,99560,9,880.7943813497445
1601,304,146,27,0.9531201143941378,90,4.01,150,365,92005,7,362.30368487786785
1602,324,34,17,0.7192452005758319,58,3.49,182,267,82439,4,152.12322070935522
1603,448,408,33,0.93016520286255,61,3.25,34,67,69748,3,385.4826617260553
1604,496,38,21,0.5275879732721657,58,4.67,130,45,59528,4,239.65252077422406
1605,305,241,10,0.2589042747931396,48,4.37,70,337,28799,3,462.3993855895005
1606,163,168,12,0.052826686364721986,99,4.64,9,438,47339,3,660.3717597553567
1607,443,307,3,0.7260848514838505,62,3.74,97,499,17087,9,404.61180495907877
1608,38,244,21,0.12130299800553412,86,2.83,101,402,8446,4,1000.0
1609,37,483,6,0.3027751282719672,31,4.24,174,391,51460,9,1000.0
1610,276,324,42,0.5324709078838974,9,3.02,216,202,95817,5,456.002629166348
1611,97,373,23,0.5644165877797477,10,3.6,98,342,59260,7,1000.0
1612,390,419,3,0.600583196987136,69,2.66,110,59,15877,5,504.06506112585663
1613,194,216,27,0.16625533034970064,61,4.56,137,472,25723,1,574.7809459486595
1614,213,52,14,0.37973740482164875,46,2.81,182,41,13943,2,225.6484213154876
1615,495,444,0,0.6171942271169667,33,4.76,89,107,11306,5,499.3048040685473
1616,132,274,2,0.9698188646337847,99,4.66,62,52,37784,6,861.1046345650931
1617,133,202,13,0.7276311376996887,16,3.66,83,390,21455,7,630.9787293393945
1618,241,71,37,0.9226037570939578,53,4.36,216,360,91027,2,224.7758260395339
1619,185,443,49,0.762212058314177,75,4.05,12,343,72448,9,943.3748392386616
1620,454,34,0,0.5917169688924004,84,4.51,245,319,30974,6,321.30213770693183
1621,338,287,37,0.19202336913634455,39,3.58,163,56,28371,2,444.0647822858496
1622,151,133,37,0.666685651892513,18,4.46,16,279,99746,2,414.2109145810815
1623,404,85,20,0.6233795659599071,66,3.66,153,441,4936,3,255.18968528618197
1624,283,18,47,0.6024691704572664,81,4.85,98,320,34166,1,245.94798471060213
1625,432,235,28,0.48978586798824075,52,3.72,194,422,26727,9,444.17504529837237
1626,74,28,4,0.5286566039892756,63,3.66,95,440,64969,4,301.11722929362975
1627,378,17,48,0.33444252711810407,82,4.46,240,72,29368,5,260.5496104660366
1628,150,230,9,0.5193126926423032,46,4.55,222,28,69531,7,722.0712302591191
1629,307,243,27,0.19755590567847825,5,3.89,37,356,40097,1,388.90322570515104
1630,285,350,20,0.8051743973603768,15,2.95,158,402,35984,3,448.9496872221412
1631,477,200,49,0.1857769546987078,71,3.67,222,110,51859,3,358.9146228885405
1632,486,69,6,0.08496628988946642,17,4.92,104,46,45291,2,265.88139855151115
1633,385,402,2,0.43624602635715737,51,4.38,172,116,66228,8,569.6972848612369
1634,181,390,44,0.6583074395060619,47,4.53,197,101,93099,5,869.1550788124816
1635,399,268,46,0.43771682493354136,42,2.58,191,317,23150,1,327.8137307602756
1636,106,38,19,0.2767541319513086,38,3.67,19,194,23061,2,294.1989456749985
1637,74,176,18,0.5581711838904407,48,4.12,118,225,30178,1,872.605440016153
1638,495,172,34,0.34700233541219994,11,4.58,133,37,57790,6,282.9076286983427
1639,307,96,3,0.9328676901266331,9,2.62,15,45,66696,9,181.09339340966653
1640,197,417,4,0.9226451396035721,70,4.63,59,381,16648,7,873.349436464901
1641,410,173,0,0.5023718199720955,54,3.87,6,329,62779,5,393.9992786324279
1642,368,202,3,0.3278839940182585,0,2.99,69,27,37672,3,276.41466753356514
1643,27,74,11,0.7371324139566391,48,3.29,227,354,70109,8,981.6987479173515
1644,340,417,26,0.03671294348306664,35,3.2,176,428,61521,4,593.7952567570738
1645,332,319,41,0.47476900604365124,20,3.83,20,205,35593,9,471.95441729837023
1646,266,333,22,0.33632339427033353,36,2.63,154,87,14786,5,564.1438299755076
1647,342,380,24,0.9205358851025547,23,2.9,110,176,95036,6,403.3874788165057
1648,491,225,20,0.012003027272682543,54,4.53,150,99,10815,5,442.7706965461495
1649,490,420,23,0.5528148757183491,24,2.83,179,273,22966,7,389.526575102739
1650,462,166,24,0.740663581066626,6,3.08,213,481,14794,7,197.01126788006232
1651,274,123,44,0.48501798752404124,80,3.63,34,217,32423,1,324.4688928365357
1652,347,90,45,0.08540303016272166,92,3.79,14,221,22302,2,379.75671770183595
1653,73,44,31,0.9724613900279022,93,4.41,231,280,62064,7,415.9939577527713
1654,268,328,31,0.5180104313760979,70,3.62,190,272,87800,8,613.3549569984914
1655,258,131,4,0.6141862443190114,96,4.47,66,282,86140,4,434.65513896076243
1656,248,429,35,0.23660978270750732,70,4.05,89,351,28835,6,810.2707196697388
1657,86,370,45,0.4834980851068038,23,2.78,212,223,74356,3,1000.0
1658,70,206,41,0.42914949195832186,10,2.89,138,383,50282,7,987.5615967406228
1659,116,33,48,0.07489584200198374,72,3.59,71,73,53714,3,357.44104998545873
1660,111,446,41,0.10616035354746722,11,3.49,45,21,68035,7,1000.0
1661,283,187,38,0.8374725196187746,34,4.36,175,219,24814,8,356.8490395235307
1662,437,242,15,0.23981995220659025,62,3.95,217,321,25089,3,390.6685133747557
1663,310,364,32,0.19495827149863054,67,3.47,209,183,74162,2,587.5562795164093
1664,115,197,48,0.5049114512501393,99,2.93,22,440,56831,6,789.2846027082923
1665,107,127,20,0.7687471313625129,91,3.07,62,265,33746,4,545.4597242790732
1666,97,197,8,0.06194651857898792,56,3.94,64,472,82673,8,937.5397895136323
1667,307,495,5,0.5768079196382558,12,3.56,92,110,52940,2,574.2791212191732
1668,139,160,44,0.11921044284057336,22,3.79,31,25,87796,4,553.1312064484664
1669,321,333,34,0.03646105082561846,82,2.93,72,206,37476,2,606.3041813023424
1670,419,130,38,0.05274395216221739,38,4.16,26,267,27283,2,349.0631747229855
1671,471,127,21,0.8341641082084413,87,4.63,156,393,2769,2,314.72139103700573
1672,184,265,40,0.11797248362806156,79,3.14,44,253,43278,1,659.5287414271912
1673,201,490,4,0.04515136441229195,96,3.73,113,357,47994,4,1000.0
1674,488,265,41,0.4378998871429123,11,4.94,78,258,63898,2,341.13331547512496
1675,417,317,22,0.8439934719420248,33,3.33,70,114,16634,9,358.45289687501094
1676,242,473,16,0.26240837648930193,70,3.99,172,191,11965,9,840.1098842845245
1677,330,327,11,0.4217126175259164,74,2.73,10,164,28566,7,533.2294040183291
1678,451,132,22,0.03992253256375122,30,4.02,116,296,53196,6,371.45640178571205
1679,485,315,15,0.4490785141348759,92,2.72,22,178,99679,3,405.2627111690926
1680,26,175,2,0.5776130806371337,61,4.9,85,429,49285,7,1000.0
1681,349,415,29,0.5709070537521448,12,4.29,106,56,56499,1,461.41082401539467
1682,282,212,21,0.33242669217436516,30,4.47,241,52,20420,9,437.9641524915309
1683,180,274,8,0.3155331806631355,1,4.26,219,330,26236,4,610.3830196253094
1684,170,162,28,0.10662361893659789,14,3.97,114,315,7218,6,480.13986329841737
1685,104,254,46,0.3667983206462684,56,3.62,34,230,50892,6,942.0034970656585
1686,166,61,36,0.09949466887296465,74,4.65,126,10,75031,3,392.5145561511479
1687,131,489,22,0.7665959447120516,33,4.89,153,209,65057,4,1000.0
1688,400,413,12,0.9662742977481859,67,3.75,66,450,79609,3,419.43360082853656
1689,422,212,31,0.9700744566667069,74,4.83,142,153,77907,6,384.86390733179945
1690,55,61,45,0.8650710993753938,28,3.96,124,387,84130,1,394.6803061554118
1691,304,92,46,0.6007921493396191,65,3.85,111,37,12226,8,304.1748502228741
1692,207,138,47,0.7008656972438799,15,3.64,145,351,53271,8,360.8589587367418
1693,101,89,22,0.28520580268041407,38,3.02,80,347,11046,9,490.0081381755882
1694,21,373,44,0.6307704201726206,76,2.51,13,287,38117,6,1000.0
1695,404,151,16,0.45564954943987745,36,3.1,200,50,5965,1,256.39502799226454
1696,322,104,39,0.4820173397769325,80,3.77,43,341,60478,3,326.8936610814535
1697,216,414,20,0.757776560375158,20,3.45,28,156,79872,1,655.9430945853244
1698,423,339,1,0.28191835559725165,43,3.62,129,354,58277,5,451.24017876742636
1699,30,75,36,0.3180396116945199,18,4.95,122,187,86379,3,973.2177756057512
1700,253,152,5,0.9246417911286366,70,3.38,38,324,60613,2,291.48407429933945
1701,405,64,43,0.056224294850972245,7,3.63,235,334,18373,3,158.66102192861268
1702,214,273,17,0.4856342984133404,76,2.83,65,427,46452,9,603.0508311405173
1703,490,475,29,0.9128008004078617,65,2.62,173,176,51089,8,448.1573907579064
1704,138,121,21,0.610363007818157,40,4.44,137,132,7654,3,441.1737911100638
1705,415,127,32,0.5464070742121321,74,3.93,83,83,32280,2,294.76262133359853
1706,39,364,29,0.2497441792293552,87,4.4,54,248,57141,5,1000.0
1707,280,268,16,0.34327548906444827,69,2.87,136,258,88943,1,463.39015273627746
1708,312,132,42,0.8520484158046929,60,3.93,55,272,68894,4,285.550919186289
1709,441,212,31,0.5592181317684581,25,3.13,56,261,27583,8,302.0924562160718
1710,275,351,41,0.5147421937567799,70,3.07,126,366,95242,1,555.5521630219653
1711,241,379,13,0.09957971354002892,82,2.53,171,120,7360,5,733.6419760973928
1712,412,65,9,0.01602815645512312,69,2.83,12,189,54968,4,295.2038810028083
1713,245,259,46,0.9636851886870491,28,3.27,117,197,4743,6,379.03675898358904
1714,72,417,35,0.37698616728684164,65,2.79,49,317,8159,7,1000.0
1715,447,440,33,0.6032130620995043,18,4.96,92,216,33151,9,569.1009328942151
1716,374,49,8,0.07971507318728499,67,3.27,249,243,1518,1,312.1479845867088
1717,361,316,41,0.6831142857230466,57,2.83,32,33,17652,4,415.5883323488215
1718,383,424,27,0.9325667087059609,69,3.0,123,35,79461,6,432.98797368256174
1719,299,83,10,0.5756652529974197,56,3.97,111,390,72011,7,264.5168376020553
1720,100,363,13,0.12611532237541057,36,2.66,31,227,43348,7,1000.0
1721,221,334,38,0.5817215274734767,60,4.66,197,355,76422,8,719.1243333333105
1722,177,435,46,0.7663472131046524,91,4.9,166,387,78001,8,1000.0
1723,139,482,18,0.40641653657401866,29,3.12,85,19,77757,8,1000.0
1724,78,63,14,0.8798377479414679,70,3.63,105,26,25395,8,402.6536809753141
1725,234,419,27,0.6486829533573645,72,2.56,66,254,3335,8,768.1766576947056
1726,147,88,23,0.8992489182892025,24,4.1,66,215,71112,6,341.1220078701583
1727,243,206,7,0.6235053112473372,96,3.53,170,267,1500,9,502.16904453949235
1728,228,275,42,0.13128797200482423,64,3.18,30,121,93211,3,547.2302247288596
1729,389,370,8,0.3096917111051891,5,3.02,125,214,9083,6,424.21799454922837
1730,134,84,46,0.20179494825245692,17,4.14,28,36,82256,5,429.0496868294443
1731,228,104,32,0.9088264977168623,9,3.54,43,466,6543,8,234.21605269896145
1732,33,274,32,0.7604000672874827,91,2.95,128,80,69812,4,1000.0
1733,28,140,18,0.676398368910006,10,4.22,25,185,53237,4,1000.0
1734,59,245,2,0.3009663196316217,96,3.91,98,211,97171,5,1000.0
1735,469,309,9,0.18404477205021352,64,4.65,179,257,90716,6,535.2392550506221
1736,256,433,39,0.7564510879889118,76,2.79,119,127,7613,4,667.8825377472149
1737,300,143,46,0.47415794587907967,83,4.46,180,18,67863,2,408.68894325557676
1738,378,294,41,0.22578955215062912,64,4.18,125,95,41540,2,440.4683832966822
1739,220,327,0,0.6166219781652751,51,2.79,17,32,77202,3,622.9551639016097
1740,265,114,28,0.040333852138451975,66,4.24,233,464,27255,2,369.8400046734103
1741,297,340,49,0.3261702541282535,81,3.6,135,249,86666,1,572.7668915859095
1742,254,311,33,0.46855699459113465,77,4.86,164,82,23068,8,681.7376100962192
